date,city,aqi,pm25,ozone,no2,co
2020-12-02,Phoenix,53,9.5,0.03,0.017,0.45
2020-12-03,Phoenix,54,9.2,0.053,0.025,0.49
2020-12-04,Phoenix,51,13.8,0.05,0.033,0.33
2020-12-05,Phoenix,74,18.0,0.069,0.041,0.64
2020-12-06,Phoenix,53,9.9,0.032,0.017,0.48
2020-12-07,Phoenix,45,6.1,0.044,0.018,0.23
2020-12-08,Phoenix,66,16.1,0.046,0.027,0.54
2020-12-09,Phoenix,56,12.7,0.03,0.019,0.34
2020-12-10,Phoenix,54,15.2,0.042,0.03,0.49
2020-12-11,Phoenix,67,10.9,0.035,0.037,0.37
2020-12-12,Phoenix,60,11.3,0.04,0.036,0.41
2020-12-13,Phoenix,56,13.2,0.055,0.027,0.49
2020-12-14,Phoenix,74,20.0,0.06,0.043,0.38
2020-12-15,Phoenix,65,10.2,0.061,0.043,0.53
2020-12-16,Phoenix,47,12.9,0.039,0.022,0.35
2020-12-17,Phoenix,58,16.8,0.044,0.019,0.35
2020-12-18,Phoenix,43,4.7,0.022,0.028,0.27
2020-12-19,Phoenix,57,9.2,0.039,0.029,0.46
2020-12-20,Phoenix,59,10.5,0.034,0.034,0.47
2020-12-21,Phoenix,95,11.5,0.069,0.048,0.87
2020-12-22,Phoenix,70,16.3,0.047,0.021,0.4
2020-12-23,Phoenix,71,19.2,0.046,0.035,0.42
2020-12-24,Phoenix,76,19.3,0.053,0.035,0.57
2020-12-25,Phoenix,60,13.4,0.04,0.027,0.44
2020-12-26,Phoenix,60,14.1,0.031,0.024,0.5
2020-12-27,Phoenix,59,6.5,0.051,0.035,0.49
2020-12-28,Phoenix,49,14.1,0.035,0.034,0.43
2020-12-29,Phoenix,72,20.5,0.045,0.049,0.48
2020-12-30,Phoenix,79,22.3,0.075,0.05,0.65
2020-12-31,Phoenix,66,18.2,0.052,0.035,0.52
2021-01-01,Phoenix,72,14.8,0.056,0.034,0.47
2021-01-02,Phoenix,69,19.2,0.066,0.034,0.62
2021-01-03,Phoenix,70,16.9,0.063,0.022,0.37
2021-01-04,Phoenix,63,12.0,0.032,0.04,0.34
2021-01-05,Phoenix,77,10.0,0.041,0.025,0.56
2021-01-06,Phoenix,72,12.9,0.064,0.027,0.59
2021-01-07,Phoenix,82,24.4,0.047,0.04,0.69
2021-01-08,Phoenix,79,15.9,0.075,0.044,0.78
2021-01-09,Phoenix,60,8.9,0.043,0.025,0.3
2021-01-10,Phoenix,75,21.5,0.066,0.051,0.38
2021-01-11,Phoenix,79,14.6,0.04,0.046,0.69
2021-01-12,Phoenix,87,12.2,0.058,0.05,0.5
2021-01-13,Phoenix,67,13.9,0.058,0.044,0.37
2021-01-14,Phoenix,73,17.8,0.056,0.031,0.69
2021-01-15,Phoenix,75,10.4,0.041,0.024,0.63
2021-01-16,Phoenix,86,15.9,0.083,0.038,0.46
2021-01-17,Phoenix,73,8.2,0.069,0.031,0.6
2021-01-18,Phoenix,95,22.7,0.078,0.062,0.54
2021-01-19,Phoenix,68,20.3,0.044,0.042,0.35
2021-01-20,Phoenix,85,12.1,0.055,0.026,0.45
2021-01-21,Phoenix,77,8.5,0.066,0.053,0.73
2021-01-22,Phoenix,75,8.6,0.06,0.035,0.61
2021-01-23,Phoenix,73,8.5,0.043,0.046,0.66
2021-01-24,Phoenix,70,15.6,0.058,0.037,0.43
2021-01-25,Phoenix,58,7.8,0.035,0.02,0.55
2021-01-26,Phoenix,58,14.9,0.047,0.029,0.41
2021-01-27,Phoenix,79,17.0,0.061,0.028,0.6
2021-01-28,Phoenix,77,11.6,0.045,0.03,0.74
2021-01-29,Phoenix,84,21.6,0.06,0.038,0.52
2021-01-30,Phoenix,74,13.5,0.058,0.049,0.43
2021-01-31,Phoenix,64,8.7,0.056,0.036,0.48
2021-02-01,Phoenix,77,8.1,0.056,0.026,0.76
2021-02-02,Phoenix,64,15.2,0.048,0.033,0.56
2021-02-03,Phoenix,100,21.3,0.051,0.068,0.54
2021-02-04,Phoenix,59,16.9,0.032,0.034,0.33
2021-02-05,Phoenix,72,7.2,0.068,0.027,0.6
2021-02-06,Phoenix,65,10.5,0.056,0.038,0.35
2021-02-07,Phoenix,86,11.0,0.059,0.031,0.48
2021-02-08,Phoenix,83,11.3,0.053,0.035,0.46
2021-02-09,Phoenix,77,19.9,0.046,0.024,0.43
2021-02-10,Phoenix,62,11.9,0.045,0.033,0.46
2021-02-11,Phoenix,75,19.8,0.058,0.029,0.42
2021-02-12,Phoenix,65,10.3,0.047,0.024,0.34
2021-02-13,Phoenix,85,17.2,0.055,0.057,0.63
2021-02-14,Phoenix,85,14.8,0.082,0.05,0.51
2021-02-15,Phoenix,95,17.8,0.083,0.066,0.6
2021-02-16,Phoenix,76,9.7,0.073,0.052,0.58
2021-02-17,Phoenix,81,10.9,0.06,0.036,0.69
2021-02-18,Phoenix,75,9.7,0.055,0.033,0.69
2021-02-19,Phoenix,76,20.6,0.058,0.037,0.4
2021-02-20,Phoenix,78,10.9,0.044,0.041,0.47
2021-02-21,Phoenix,81,16.2,0.08,0.04,0.51
2021-02-22,Phoenix,78,12.5,0.042,0.03,0.42
2021-02-23,Phoenix,74,12.3,0.064,0.051,0.7
2021-02-24,Phoenix,78,20.5,0.062,0.035,0.42
2021-02-25,Phoenix,89,14.6,0.089,0.028,0.61
2021-02-26,Phoenix,91,17.7,0.072,0.042,0.83
2021-02-27,Phoenix,94,10.9,0.073,0.049,0.82
2021-02-28,Phoenix,83,9.6,0.078,0.039,0.65
2021-03-01,Phoenix,84,18.9,0.076,0.045,0.55
2021-03-02,Phoenix,113,18.3,0.108,0.056,0.61
2021-03-03,Phoenix,88,24.0,0.066,0.038,0.75
2021-03-04,Phoenix,100,17.1,0.085,0.049,0.9
2021-03-05,Phoenix,83,23.8,0.06,0.038,0.59
2021-03-06,Phoenix,83,17.3,0.075,0.039,0.56
2021-03-07,Phoenix,85,13.1,0.051,0.057,0.72
2021-03-08,Phoenix,109,11.8,0.105,0.07,0.68
2021-03-09,Phoenix,107,17.4,0.07,0.066,0.84
2021-03-10,Phoenix,92,19.8,0.077,0.048,0.92
2021-03-11,Phoenix,90,25.9,0.064,0.045,0.77
2021-03-12,Phoenix,84,24.1,0.046,0.045,0.58
2021-03-13,Phoenix,74,7.4,0.047,0.043,0.46
2021-03-14,Phoenix,59,11.5,0.055,0.034,0.52
2021-03-15,Phoenix,94,10.8,0.08,0.041,0.62
2021-03-16,Phoenix,79,12.9,0.075,0.055,0.53
2021-03-17,Phoenix,90,12.6,0.079,0.032,0.77
2021-03-18,Phoenix,80,17.0,0.055,0.028,0.41
2021-03-19,Phoenix,103,13.6,0.097,0.069,0.54
2021-03-20,Phoenix,102,18.3,0.081,0.035,0.71
2021-03-21,Phoenix,89,12.1,0.073,0.043,0.79
2021-03-22,Phoenix,104,12.4,0.088,0.058,0.64
2021-03-23,Phoenix,75,11.6,0.041,0.047,0.39
2021-03-24,Phoenix,86,24.5,0.055,0.057,0.48
2021-03-25,Phoenix,95,19.0,0.06,0.034,0.76
2021-03-26,Phoenix,86,22.9,0.069,0.037,0.84
2021-03-27,Phoenix,82,17.8,0.076,0.039,0.73
2021-03-28,Phoenix,91,18.2,0.083,0.051,0.67
2021-03-29,Phoenix,95,15.0,0.085,0.057,0.93
2021-03-30,Phoenix,91,22.8,0.09,0.059,0.67
2021-03-31,Phoenix,87,9.8,0.067,0.044,0.75
2021-04-01,Phoenix,83,10.1,0.053,0.037,0.61
2021-04-02,Phoenix,92,16.8,0.079,0.056,0.48
2021-04-03,Phoenix,86,17.1,0.075,0.051,0.82
2021-04-04,Phoenix,98,13.9,0.072,0.067,0.65
2021-04-05,Phoenix,94,11.3,0.071,0.043,0.56
2021-04-06,Phoenix,92,23.9,0.062,0.058,0.58
2021-04-07,Phoenix,84,17.7,0.045,0.058,0.79
2021-04-08,Phoenix,79,13.4,0.053,0.047,0.48
2021-04-09,Phoenix,81,16.5,0.069,0.035,0.66
2021-04-10,Phoenix,86,19.1,0.048,0.044,0.57
2021-04-11,Phoenix,79,18.3,0.076,0.036,0.75
2021-04-12,Phoenix,87,14.8,0.057,0.039,0.74
2021-04-13,Phoenix,101,28.2,0.097,0.044,0.65
2021-04-14,Phoenix,95,22.5,0.059,0.05,0.49
2021-04-15,Phoenix,74,14.6,0.059,0.035,0.5
2021-04-16,Phoenix,75,19.2,0.042,0.044,0.6
2021-04-17,Phoenix,88,20.6,0.046,0.061,0.53
2021-04-18,Phoenix,82,15.7,0.077,0.042,0.69
2021-04-19,Phoenix,97,24.8,0.092,0.044,0.93
2021-04-20,Phoenix,79,15.8,0.059,0.049,0.76
2021-04-21,Phoenix,80,19.1,0.052,0.027,0.59
2021-04-22,Phoenix,94,22.1,0.079,0.043,0.83
2021-04-23,Phoenix,77,12.4,0.048,0.046,0.4
2021-04-24,Phoenix,106,17.1,0.093,0.039,0.64
2021-04-25,Phoenix,88,23.7,0.064,0.058,0.62
2021-04-26,Phoenix,84,14.9,0.059,0.047,0.54
2021-04-27,Phoenix,78,19.2,0.058,0.03,0.39
2021-04-28,Phoenix,97,20.7,0.082,0.058,0.97
2021-04-29,Phoenix,93,19.8,0.082,0.049,0.8
2021-04-30,Phoenix,86,15.3,0.076,0.027,0.78
2021-05-01,Phoenix,92,24.6,0.048,0.063,0.69
2021-05-02,Phoenix,88,21.5,0.081,0.033,0.57
2021-05-03,Phoenix,85,18.8,0.056,0.031,0.76
2021-05-04,Phoenix,90,24.0,0.08,0.033,0.51
2021-05-05,Phoenix,87,16.5,0.061,0.054,0.46
2021-05-06,Phoenix,102,18.2,0.072,0.033,0.97
2021-05-07,Phoenix,99,21.4,0.059,0.062,0.92
2021-05-08,Phoenix,84,13.8,0.083,0.039,0.52
2021-05-09,Phoenix,86,19.7,0.065,0.052,0.73
2021-05-10,Phoenix,66,14.8,0.059,0.041,0.55
2021-05-11,Phoenix,88,11.1,0.079,0.055,0.45
2021-05-12,Phoenix,87,15.5,0.086,0.049,0.82
2021-05-13,Phoenix,77,17.1,0.073,0.054,0.56
2021-05-14,Phoenix,81,11.1,0.049,0.032,0.78
2021-05-15,Phoenix,87,13.6,0.073,0.056,0.45
2021-05-16,Phoenix,82,15.8,0.048,0.055,0.54
2021-05-17,Phoenix,83,16.9,0.083,0.038,0.72
2021-05-18,Phoenix,75,12.5,0.053,0.048,0.73
2021-05-19,Phoenix,86,11.6,0.045,0.04,0.58
2021-05-20,Phoenix,72,9.1,0.054,0.027,0.64
2021-05-21,Phoenix,78,19.6,0.057,0.035,0.51
2021-05-22,Phoenix,80,8.9,0.044,0.044,0.63
2021-05-23,Phoenix,95,27.6,0.085,0.054,0.75
2021-05-24,Phoenix,70,20.6,0.047,0.044,0.7
2021-05-25,Phoenix,75,14.4,0.057,0.046,0.71
2021-05-26,Phoenix,81,17.5,0.058,0.029,0.44
2021-05-27,Phoenix,84,19.4,0.072,0.044,0.48
2021-05-28,Phoenix,94,27.3,0.064,0.056,0.54
2021-05-29,Phoenix,89,11.7,0.074,0.036,0.73
2021-05-30,Phoenix,81,19.3,0.078,0.045,0.67
2021-05-31,Phoenix,63,9.1,0.044,0.03,0.62
2021-06-01,Phoenix,85,23.4,0.075,0.059,0.66
2021-06-02,Phoenix,89,20.2,0.051,0.056,0.59
2021-06-03,Phoenix,73,11.4,0.037,0.044,0.38
2021-06-04,Phoenix,70,15.5,0.045,0.036,0.61
2021-06-05,Phoenix,84,16.7,0.053,0.039,0.64
2021-06-06,Phoenix,75,10.7,0.051,0.049,0.58
2021-06-07,Phoenix,81,13.0,0.061,0.036,0.42
2021-06-08,Phoenix,79,13.2,0.041,0.032,0.64
2021-06-09,Phoenix,74,13.0,0.073,0.05,0.44
2021-06-10,Phoenix,76,16.6,0.057,0.031,0.55
2021-06-11,Phoenix,75,12.7,0.066,0.04,0.62
2021-06-12,Phoenix,52,13.4,0.041,0.017,0.41
2021-06-13,Phoenix,75,20.3,0.059,0.035,0.6
2021-06-14,Phoenix,77,16.7,0.062,0.048,0.71
2021-06-15,Phoenix,63,9.4,0.054,0.043,0.59
2021-06-16,Phoenix,78,16.3,0.04,0.044,0.54
2021-06-17,Phoenix,42,6.4,0.025,0.019,0.37
2021-06-18,Phoenix,63,7.4,0.062,0.044,0.43
2021-06-19,Phoenix,79,9.4,0.077,0.03,0.52
2021-06-20,Phoenix,72,8.1,0.068,0.046,0.55
2021-06-21,Phoenix,91,13.7,0.085,0.052,0.82
2021-06-22,Phoenix,64,7.0,0.046,0.02,0.44
2021-06-23,Phoenix,59,8.2,0.033,0.037,0.58
2021-06-24,Phoenix,73,21.7,0.045,0.028,0.39
2021-06-25,Phoenix,76,18.4,0.055,0.024,0.63
2021-06-26,Phoenix,85,20.4,0.067,0.046,0.73
2021-06-27,Phoenix,81,23.5,0.052,0.051,0.66
2021-06-28,Phoenix,57,9.4,0.037,0.037,0.45
2021-06-29,Phoenix,70,17.6,0.05,0.034,0.45
2021-06-30,Phoenix,69,15.0,0.038,0.043,0.66
2021-07-01,Phoenix,74,18.6,0.067,0.041,0.61
2021-07-02,Phoenix,71,18.5,0.037,0.036,0.39
2021-07-03,Phoenix,68,11.5,0.065,0.027,0.62
2021-07-04,Phoenix,70,13.0,0.056,0.031,0.43
2021-07-05,Phoenix,66,7.2,0.04,0.042,0.57
2021-07-06,Phoenix,60,15.2,0.033,0.022,0.33
2021-07-07,Phoenix,69,10.7,0.064,0.035,0.36
2021-07-08,Phoenix,64,19.0,0.063,0.034,0.47
2021-07-09,Phoenix,44,12.2,0.036,0.014,0.38
2021-07-10,Phoenix,75,22.0,0.041,0.046,0.65
2021-07-11,Phoenix,49,11.2,0.043,0.02,0.36
2021-07-12,Phoenix,68,8.8,0.056,0.028,0.62
2021-07-13,Phoenix,72,11.9,0.044,0.04,0.55
2021-07-14,Phoenix,65,18.9,0.044,0.021,0.35
2021-07-15,Phoenix,52,7.9,0.051,0.027,0.38
2021-07-16,Phoenix,87,13.8,0.053,0.043,0.51
2021-07-17,Phoenix,74,13.6,0.037,0.031,0.48
2021-07-18,Phoenix,73,21.7,0.055,0.048,0.38
2021-07-19,Phoenix,63,11.4,0.042,0.032,0.55
2021-07-20,Phoenix,65,15.8,0.056,0.036,0.48
2021-07-21,Phoenix,51,10.3,0.027,0.032,0.33
2021-07-22,Phoenix,60,6.2,0.032,0.042,0.39
2021-07-23,Phoenix,56,9.0,0.054,0.023,0.46
2021-07-24,Phoenix,58,8.1,0.037,0.02,0.56
2021-07-25,Phoenix,56,8.3,0.045,0.023,0.33
2021-07-26,Phoenix,60,15.2,0.03,0.027,0.31
2021-07-27,Phoenix,59,9.2,0.038,0.035,0.31
2021-07-28,Phoenix,50,11.5,0.045,0.031,0.41
2021-07-29,Phoenix,66,13.7,0.052,0.033,0.61
2021-07-30,Phoenix,66,11.5,0.047,0.022,0.48
2021-07-31,Phoenix,64,12.2,0.063,0.038,0.57
2021-08-01,Phoenix,57,16.9,0.029,0.029,0.49
2021-08-02,Phoenix,53,10.3,0.043,0.028,0.45
2021-08-03,Phoenix,64,18.8,0.039,0.036,0.37
2021-08-04,Phoenix,51,11.1,0.039,0.032,0.46
2021-08-05,Phoenix,42,9.5,0.025,0.019,0.31
2021-08-06,Phoenix,40,9.3,0.024,0.023,0.22
2021-08-07,Phoenix,55,7.8,0.036,0.017,0.28
2021-08-08,Phoenix,53,11.4,0.036,0.035,0.51
2021-08-09,Phoenix,51,8.9,0.033,0.026,0.45
2021-08-10,Phoenix,53,10.9,0.048,0.034,0.52
2021-08-11,Phoenix,53,14.2,0.027,0.037,0.44
2021-08-12,Phoenix,56,7.6,0.055,0.027,0.45
2021-08-13,Phoenix,63,9.6,0.054,0.026,0.4
2021-08-14,Phoenix,42,5.0,0.04,0.013,0.39
2021-08-15,Phoenix,64,16.5,0.04,0.03,0.48
2021-08-16,Phoenix,35,9.8,0.032,0.024,0.19
2021-08-17,Phoenix,39,9.8,0.035,0.022,0.23
2021-08-18,Phoenix,45,7.5,0.04,0.015,0.25
2021-08-19,Phoenix,48,12.9,0.025,0.024,0.31
2021-08-20,Phoenix,41,7.2,0.041,0.021,0.29
2021-08-21,Phoenix,51,13.6,0.043,0.015,0.27
2021-08-22,Phoenix,31,3.5,0.03,0.018,0.21
2021-08-23,Phoenix,40,8.7,0.022,0.023,0.32
2021-08-24,Phoenix,44,7.5,0.024,0.026,0.3
2021-08-25,Phoenix,60,15.8,0.042,0.031,0.56
2021-08-26,Phoenix,70,20.8,0.066,0.041,0.45
2021-08-27,Phoenix,57,11.2,0.055,0.035,0.33
2021-08-28,Phoenix,54,7.2,0.038,0.017,0.28
2021-08-29,Phoenix,37,8.3,0.022,0.023,0.35
2021-08-30,Phoenix,47,11.3,0.025,0.02,0.4
2021-08-31,Phoenix,53,14.5,0.037,0.035,0.43
2021-09-01,Phoenix,70,15.1,0.039,0.023,0.38
2021-09-02,Phoenix,26,6.9,0.017,0.01,0.17
2021-09-03,Phoenix,67,9.3,0.046,0.044,0.54
2021-09-04,Phoenix,43,12.5,0.028,0.028,0.23
2021-09-05,Phoenix,43,8.8,0.025,0.02,0.42
2021-09-06,Phoenix,47,8.7,0.036,0.014,0.24
2021-09-07,Phoenix,64,9.3,0.035,0.035,0.47
2021-09-08,Phoenix,31,5.0,0.019,0.012,0.27
2021-09-09,Phoenix,59,17.4,0.055,0.02,0.56
2021-09-10,Phoenix,59,7.1,0.033,0.029,0.51
2021-09-11,Phoenix,36,7.6,0.026,0.015,0.22
2021-09-12,Phoenix,48,14.1,0.034,0.015,0.44
2021-09-13,Phoenix,71,17.1,0.048,0.031,0.47
2021-09-14,Phoenix,40,7.6,0.037,0.023,0.36
2021-09-15,Phoenix,44,8.4,0.044,0.014,0.31
2021-09-16,Phoenix,59,14.5,0.034,0.041,0.4
2021-09-17,Phoenix,50,6.3,0.029,0.032,0.42
2021-09-18,Phoenix,54,9.4,0.041,0.024,0.32
2021-09-19,Phoenix,61,9.3,0.056,0.021,0.41
2021-09-20,Phoenix,55,14.0,0.051,0.02,0.39
2021-09-21,Phoenix,48,7.7,0.037,0.023,0.41
2021-09-22,Phoenix,46,6.5,0.023,0.016,0.34
2021-09-23,Phoenix,50,6.5,0.041,0.024,0.47
2021-09-24,Phoenix,75,15.3,0.055,0.028,0.71
2021-09-25,Phoenix,41,6.3,0.04,0.029,0.32
2021-09-26,Phoenix,40,6.3,0.021,0.023,0.37
2021-09-27,Phoenix,44,5.1,0.031,0.016,0.23
2021-09-28,Phoenix,54,10.1,0.028,0.027,0.33
2021-09-29,Phoenix,64,7.5,0.055,0.037,0.54
2021-09-30,Phoenix,38,7.4,0.037,0.016,0.38
2021-10-01,Phoenix,49,6.8,0.044,0.019,0.27
2021-10-02,Phoenix,37,4.4,0.037,0.022,0.3
2021-10-03,Phoenix,38,7.9,0.023,0.026,0.26
2021-10-04,Phoenix,49,6.5,0.039,0.025,0.46
2021-10-05,Phoenix,46,9.4,0.026,0.015,0.33
2021-10-06,Phoenix,24,5.6,0.018,0.012,0.19
2021-10-07,Phoenix,43,9.0,0.039,0.03,0.38
2021-10-08,Phoenix,49,13.4,0.035,0.02,0.34
2021-10-09,Phoenix,36,7.2,0.025,0.016,0.29
2021-10-10,Phoenix,36,7.0,0.022,0.011,0.19
2021-10-11,Phoenix,55,11.5,0.033,0.019,0.52
2021-10-12,Phoenix,54,12.7,0.033,0.026,0.35
2021-10-13,Phoenix,50,14.9,0.034,0.025,0.29
2021-10-14,Phoenix,59,8.3,0.044,0.039,0.43
2021-10-15,Phoenix,65,18.9,0.046,0.023,0.47
2021-10-16,Phoenix,52,14.0,0.047,0.026,0.33
2021-10-17,Phoenix,64,14.0,0.053,0.019,0.33
2021-10-18,Phoenix,42,10.1,0.024,0.027,0.41
2021-10-19,Phoenix,43,11.6,0.033,0.023,0.33
2021-10-20,Phoenix,51,12.5,0.048,0.028,0.28
2021-10-21,Phoenix,26,3.8,0.015,0.015,0.19
2021-10-22,Phoenix,43,11.0,0.031,0.013,0.31
2021-10-23,Phoenix,63,10.7,0.047,0.036,0.45
2021-10-24,Phoenix,36,4.6,0.023,0.022,0.33
2021-10-25,Phoenix,50,5.1,0.045,0.033,0.48
2021-10-26,Phoenix,58,6.5,0.033,0.022,0.56
2021-10-27,Phoenix,41,8.9,0.03,0.028,0.38
2021-10-28,Phoenix,54,12.9,0.037,0.021,0.32
2021-10-29,Phoenix,57,15.1,0.03,0.04,0.45
2021-10-30,Phoenix,59,11.4,0.05,0.019,0.49
2021-10-31,Phoenix,44,8.0,0.039,0.018,0.43
2021-11-01,Phoenix,58,14.1,0.052,0.028,0.43
2021-11-02,Phoenix,58,14.0,0.055,0.022,0.4
2021-11-03,Phoenix,45,9.5,0.029,0.028,0.41
2021-11-04,Phoenix,50,6.3,0.045,0.03,0.44
2021-11-05,Phoenix,47,8.7,0.034,0.014,0.36
2021-11-06,Phoenix,39,7.0,0.02,0.024,0.37
2021-11-07,Phoenix,55,14.7,0.036,0.018,0.3
2021-11-08,Phoenix,44,10.1,0.028,0.028,0.29
2021-11-09,Phoenix,57,6.2,0.047,0.019,0.51
2021-11-10,Phoenix,60,16.9,0.044,0.04,0.39
2021-11-11,Phoenix,59,16.8,0.056,0.038,0.4
2021-11-12,Phoenix,51,11.1,0.037,0.022,0.3
2021-11-13,Phoenix,56,10.4,0.045,0.037,0.45
2021-11-14,Phoenix,55,15.4,0.033,0.034,0.29
2021-11-15,Phoenix,51,11.5,0.047,0.02,0.44
2021-11-16,Phoenix,51,11.8,0.05,0.024,0.46
2021-11-17,Phoenix,60,6.1,0.033,0.031,0.36
2021-11-18,Phoenix,35,10.2,0.019,0.017,0.23
2021-11-19,Phoenix,47,13.0,0.044,0.03,0.37
2021-11-20,Phoenix,55,16.2,0.035,0.033,0.45
2021-11-21,Phoenix,51,9.0,0.034,0.033,0.41
2021-11-22,Phoenix,70,13.7,0.042,0.029,0.46
2021-11-23,Phoenix,60,10.3,0.06,0.025,0.34
2021-11-24,Phoenix,57,13.4,0.031,0.038,0.44
2021-11-25,Phoenix,48,11.3,0.025,0.024,0.42
2021-11-26,Phoenix,64,13.1,0.033,0.029,0.57
2021-11-27,Phoenix,51,14.2,0.044,0.025,0.31
2021-11-28,Phoenix,66,12.8,0.039,0.029,0.65
2021-11-29,Phoenix,51,10.2,0.05,0.035,0.4
2021-11-30,Phoenix,49,14.2,0.032,0.019,0.25
2021-12-01,Phoenix,34,9.2,0.034,0.01,0.33
2021-12-02,Phoenix,62,14.7,0.051,0.04,0.54
2021-12-03,Phoenix,58,7.7,0.053,0.039,0.52
2021-12-04,Phoenix,52,12.8,0.028,0.022,0.38
2021-12-05,Phoenix,76,22.1,0.043,0.025,0.41
2021-12-06,Phoenix,68,12.2,0.056,0.04,0.5
2021-12-07,Phoenix,56,8.4,0.033,0.022,0.49
2021-12-08,Phoenix,58,17.4,0.057,0.026,0.37
2021-12-09,Phoenix,48,11.0,0.032,0.028,0.33
2021-12-10,Phoenix,64,6.5,0.044,0.026,0.43
2021-12-11,Phoenix,67,17.1,0.065,0.045,0.66
2021-12-12,Phoenix,61,10.0,0.056,0.041,0.46
2021-12-13,Phoenix,60,12.7,0.035,0.033,0.49
2021-12-14,Phoenix,55,5.7,0.03,0.022,0.53
2021-12-15,Phoenix,80,15.8,0.054,0.026,0.66
2021-12-16,Phoenix,45,12.3,0.032,0.027,0.34
2021-12-17,Phoenix,54,15.6,0.045,0.021,0.36
2021-12-18,Phoenix,58,10.9,0.038,0.023,0.35
2021-12-19,Phoenix,49,13.7,0.044,0.03,0.26
2021-12-20,Phoenix,63,9.3,0.042,0.022,0.37
2021-12-21,Phoenix,79,20.3,0.069,0.053,0.72
2021-12-22,Phoenix,55,8.8,0.047,0.033,0.42
2021-12-23,Phoenix,55,5.7,0.048,0.022,0.5
2021-12-24,Phoenix,73,19.5,0.051,0.045,0.55
2021-12-25,Phoenix,71,7.2,0.065,0.032,0.57
2021-12-26,Phoenix,71,8.3,0.059,0.048,0.68
2021-12-27,Phoenix,55,10.7,0.037,0.03,0.33
2021-12-28,Phoenix,68,9.2,0.051,0.038,0.37
2021-12-29,Phoenix,57,12.4,0.049,0.027,0.4
2021-12-30,Phoenix,68,9.3,0.05,0.03,0.37
2021-12-31,Phoenix,70,11.4,0.063,0.043,0.66
2022-01-01,Phoenix,87,18.1,0.084,0.035,0.55
2022-01-02,Phoenix,99,21.1,0.084,0.061,0.73
2022-01-03,Phoenix,70,17.3,0.07,0.046,0.47
2022-01-04,Phoenix,68,16.9,0.048,0.023,0.46
2022-01-05,Phoenix,65,13.8,0.061,0.027,0.57
2022-01-06,Phoenix,83,13.2,0.074,0.038,0.45
2022-01-07,Phoenix,75,20.9,0.049,0.025,0.48
2022-01-08,Phoenix,73,9.0,0.045,0.024,0.43
2022-01-09,Phoenix,80,19.5,0.058,0.055,0.65
2022-01-10,Phoenix,59,17.4,0.03,0.035,0.32
2022-01-11,Phoenix,66,15.0,0.053,0.027,0.41
2022-01-12,Phoenix,73,10.6,0.063,0.032,0.46
2022-01-13,Phoenix,85,14.5,0.074,0.053,0.83
2022-01-14,Phoenix,70,10.1,0.039,0.043,0.42
2022-01-15,Phoenix,95,23.7,0.075,0.063,0.89
2022-01-16,Phoenix,74,17.5,0.061,0.051,0.58
2022-01-17,Phoenix,68,9.5,0.034,0.047,0.38
2022-01-18,Phoenix,73,9.3,0.054,0.04,0.61
2022-01-19,Phoenix,83,9.9,0.052,0.044,0.76
2022-01-20,Phoenix,74,20.9,0.037,0.031,0.7
2022-01-21,Phoenix,79,21.3,0.049,0.037,0.52
2022-01-22,Phoenix,74,12.5,0.071,0.028,0.52
2022-01-23,Phoenix,68,11.7,0.062,0.044,0.52
2022-01-24,Phoenix,72,9.8,0.061,0.044,0.66
2022-01-25,Phoenix,85,22.3,0.058,0.055,0.67
2022-01-26,Phoenix,93,22.8,0.092,0.038,0.56
2022-01-27,Phoenix,71,10.3,0.046,0.031,0.51
2022-01-28,Phoenix,70,15.4,0.058,0.031,0.51
2022-01-29,Phoenix,63,8.6,0.056,0.019,0.45
2022-01-30,Phoenix,85,12.0,0.051,0.027,0.49
2022-01-31,Phoenix,71,20.9,0.058,0.024,0.5
2022-02-01,Phoenix,84,17.0,0.053,0.029,0.64
2022-02-02,Phoenix,79,10.1,0.044,0.051,0.66
2022-02-03,Phoenix,67,19.6,0.057,0.025,0.66
2022-02-04,Phoenix,72,13.1,0.064,0.033,0.59
2022-02-05,Phoenix,90,9.2,0.073,0.052,0.82
2022-02-06,Phoenix,82,9.2,0.057,0.027,0.44
2022-02-07,Phoenix,65,12.4,0.059,0.037,0.39
2022-02-08,Phoenix,81,18.1,0.073,0.041,0.77
2022-02-09,Phoenix,80,16.4,0.048,0.049,0.67
2022-02-10,Phoenix,60,15.0,0.045,0.024,0.51
2022-02-11,Phoenix,84,23.6,0.074,0.029,0.82
2022-02-12,Phoenix,72,18.3,0.045,0.032,0.63
2022-02-13,Phoenix,103,11.3,0.091,0.056,0.7
2022-02-14,Phoenix,73,17.7,0.05,0.048,0.37
2022-02-15,Phoenix,76,18.5,0.045,0.043,0.67
2022-02-16,Phoenix,92,18.4,0.055,0.03,0.62
2022-02-17,Phoenix,92,20.6,0.06,0.032,0.57
2022-02-18,Phoenix,70,9.5,0.061,0.039,0.5
2022-02-19,Phoenix,84,11.4,0.081,0.056,0.57
2022-02-20,Phoenix,78,14.8,0.04,0.03,0.57
2022-02-21,Phoenix,87,24.4,0.079,0.06,0.76
2022-02-22,Phoenix,73,8.1,0.045,0.036,0.6
2022-02-23,Phoenix,85,19.1,0.049,0.037,0.8
2022-02-24,Phoenix,80,22.6,0.077,0.045,0.46
